transaction_id,contract_id,client_id,transaction_date,payment_amt,payment_code
24412,891,332,1531418958,93.33,PAYMENT
7578,891,332,1510506493,7049.96,PAYMENT
24411,891,332,1531418958,583.33,PAYMENT
9548,959,333,1513271297,133.33,PAYMENT
9547,959,333,1513271297,883.33,PAYMENT
11142,959,333,1515690498,833.33,PAYMENT
19282,959,333,1526234914,133.33,PAYMENT
14836,959,333,1520788105,133.33,PAYMENT
9326,959,333,1513012096,10049.96,PAYMENT
9327,959,333,1513012096,50,PAYMENT
16918,959,333,1523470108,833.33,PAYMENT
21652,959,333,1528740552,833.33,PAYMENT
21653,959,333,1528740552,133.33,PAYMENT
12903,959,333,1518368903,833.33,PAYMENT
12904,959,333,1518368903,133.33,PAYMENT
19281,959,333,1526234914,833.33,PAYMENT
16919,959,333,1523470108,133.33,PAYMENT
24296,959,333,1531332560,833.33,PAYMENT
24297,959,333,1531332560,133.33,PAYMENT
11143,959,333,1515690498,133.33,PAYMENT
14835,959,333,1520788105,833.33,PAYMENT
8326,573,334,1511370496,208.33,PAYMENT
23888,1444,334,1531073359,40,PAYMENT
8327,573,334,1511370496,31.25,PAYMENT
21216,1444,334,1528308549,3050,PAYMENT
20168,573,334,1527012511,208.33,PAYMENT
21428,1444,334,1528654151,40,PAYMENT
13760,573,334,1519319303,208.33,PAYMENT
21427,1444,334,1528654151,300,PAYMENT
17619,573,334,1524420510,208.33,PAYMENT
23887,1444,334,1531073359,250,PAYMENT
4907,573,334,1506276490,208.33,PAYMENT
21217,1444,334,1528308549,50,PAYMENT
4908,573,334,1506276490,31.25,PAYMENT
15690,573,334,1521738504,31.25,PAYMENT
10098,573,334,1513876101,208.33,PAYMENT
10099,573,334,1513876101,31.25,PAYMENT
15689,573,334,1521738504,208.33,PAYMENT
1306,573,334,1500833312,208.33,PAYMENT
1307,573,334,1500833312,31.25,PAYMENT
17620,573,334,1524420510,31.25,PAYMENT
3186,573,334,1503425355,208.33,PAYMENT
3187,573,334,1503425355,31.25,PAYMENT
6425,573,334,1508692093,208.33,PAYMENT
6426,573,334,1508692093,31.25,PAYMENT
20169,573,334,1527012511,31.25,PAYMENT
13761,573,334,1519319303,31.25,PAYMENT
15605,9,335,1521652106,2188.22,DEFAULT
15224,9,335,1521133704,2188.23,PAYMENT
18563,717,336,1525370908,50,DEFAULT
8665,717,336,1511888894,500,PAYMENT
8666,717,336,1511888894,75,PAYMENT
17805,717,336,1524420516,100,PAYMENT
16467,717,336,1522951705,75,PAYMENT
16466,717,336,1522951705,500,PAYMENT
5066,717,336,1506362891,500,PAYMENT
5067,717,336,1506362891,75,PAYMENT
16730,717,336,1523297304,75,DEFAULT
10684,717,336,1515085696,500,PAYMENT
10685,717,336,1515085696,75,PAYMENT
19424,717,336,1526321310,2499.99,PAYMENT
16729,717,336,1523297304,500,DEFAULT
17946,717,336,1524679709,100,DEFAULT
17114,717,336,1523815708,500,PAYMENT
14067,717,336,1519751303,500,PAYMENT
14068,717,336,1519751303,75,PAYMENT
18691,717,336,1525716508,50,DEFAULT
18671,717,336,1525370911,50,PAYMENT
17115,717,336,1523815708,75,PAYMENT
17405,717,336,1524074907,500,DEFAULT
3176,717,336,1503425355,6050,PAYMENT
3177,717,336,1503425355,50,PAYMENT
18495,717,336,1525198110,50,PAYMENT
13809,717,336,1519319304,500,PAYMENT
7037,717,336,1509469693,5.75,PAYMENT
13810,717,336,1519319304,75,PAYMENT
17406,717,336,1524074907,75,DEFAULT
7059,717,336,1509556093,494.25,PAYMENT
3805,717,336,1504548570,550,PAYMENT
3806,717,336,1504548570,75,PAYMENT
15363,1094,337,1521392906,200,PAYMENT
4396,371,337,1505412584,833.33,PAYMENT
13581,1094,337,1519146502,15000,PAYMENT
9544,371,337,1513271297,120.83,PAYMENT
24964,1094,337,1531937360,1250,PAYMENT
9543,371,337,1513271297,833.33,PAYMENT
14023,1094,337,1519664903,1300,PAYMENT
4397,371,337,1505412584,120.83,PAYMENT
17482,1094,337,1524074908,1250,PAYMENT
2686,371,337,1502734143,833.33,PAYMENT
19967,1094,337,1526839714,200,PAYMENT
2687,371,337,1502734143,120.83,PAYMENT
15362,1094,337,1521392906,1250,PAYMENT
11248,371,337,1515949702,833.33,PAYMENT
22352,1094,337,1529345322,200,PAYMENT
11249,371,337,1515949702,120.83,PAYMENT
17483,1094,337,1524074908,200,PAYMENT
6083,371,337,1508087292,833.33,PAYMENT
13315,1094,337,1518973702,50,PAYMENT
6084,371,337,1508087292,120.83,PAYMENT
24965,1094,337,1531937360,200,PAYMENT
942,371,337,1500228503,833.33,PAYMENT
13314,1094,337,1518973702,15050,PAYMENT
943,371,337,1500228503,120.83,PAYMENT
13668,1094,337,1519146504,15000,DEFAULT
7802,371,337,1510679293,833.33,PAYMENT
19966,1094,337,1526839714,1250,PAYMENT
7803,371,337,1510679293,120.83,PAYMENT
14024,1094,337,1519664903,200,PAYMENT
22351,1094,337,1529345322,1250,PAYMENT
1710,26,338,1501438121,28.67,DEFAULT
23828,1133,338,1530814127,400,PAYMENT
1711,26,338,1501438121,28.67,PAYMENT
16511,1133,338,1522951706,400,PAYMENT
4324,369,338,1505326182,833.33,PAYMENT
14443,1133,338,1520269705,50,PAYMENT
4325,369,338,1505326182,125,PAYMENT
14442,1133,338,1520269705,30050,PAYMENT
9473,369,338,1513184897,833.33,PAYMENT
18937,1133,338,1525716514,2500,PAYMENT
9474,369,338,1513184897,125,PAYMENT
21200,1133,338,1528222127,2500,PAYMENT
2604,369,338,1502647741,833.33,PAYMENT
16510,1133,338,1522951706,2500,PAYMENT
2605,369,338,1502647741,125,PAYMENT
14715,1133,338,1520528904,400,PAYMENT
11250,369,338,1515949702,833.33,PAYMENT
21201,1133,338,1528222127,400,PAYMENT
11251,369,338,1515949702,125,PAYMENT
14714,1133,338,1520528904,2550,PAYMENT
6085,369,338,1508087292,833.33,PAYMENT
23827,1133,338,1530814127,2500,PAYMENT
6086,369,338,1508087292,125,PAYMENT
18938,1133,338,1525716514,400,PAYMENT
779,369,338,1499969299,125,PAYMENT
778,369,338,1499969299,833.33,PAYMENT
7730,369,338,1510592894,833.33,PAYMENT
7731,369,338,1510592894,125,PAYMENT
135,578,338,1499018885,1716.67,PAYMENT
8671,578,338,1511888894,1666.67,PAYMENT
8672,578,338,1511888894,216.66,PAYMENT
136,578,338,1499018885,216.66,PAYMENT
10434,578,338,1514480898,1666.67,PAYMENT
10435,578,338,1514480898,216.66,PAYMENT
5285,578,338,1506622091,1666.67,PAYMENT
5286,578,338,1506622091,216.66,PAYMENT
12138,578,338,1517159302,1666.67,PAYMENT
12139,578,338,1517159302,216.66,PAYMENT
6942,578,338,1509296894,1666.67,PAYMENT
6943,578,338,1509296894,216.66,PAYMENT
3512,578,338,1503943763,1666.67,PAYMENT
3513,578,338,1503943763,216.66,PAYMENT
1810,578,338,1501438123,1666.67,PAYMENT
1811,578,338,1501438123,216.66,PAYMENT
14282,578,338,1520183306,178.75,PAYMENT
14283,578,338,1520183306,5000.01,PAYMENT
14139,578,338,1519751305,216.66,PAYMENT
14138,578,338,1519751305,1666.67,PAYMENT
20812,1406,339,1527790113,266.66,PAYMENT
2181,548,339,1502042931,137.49,PAYMENT
23254,1406,339,1530209327,266.66,PAYMENT
2180,548,339,1502042931,916.67,PAYMENT
20582,1406,339,1527530911,20050.04,PAYMENT
9082,548,339,1512580095,916.67,PAYMENT
23253,1406,339,1530209327,1666.67,PAYMENT
9083,548,339,1512580095,137.49,PAYMENT
20583,1406,339,1527530911,50,PAYMENT
14542,548,339,1520356102,916.67,PAYMENT
20811,1406,339,1527790113,1716.67,PAYMENT
10837,548,339,1515344902,916.67,PAYMENT
10838,548,339,1515344902,137.49,PAYMENT
354,548,339,1499364490,916.67,PAYMENT
355,548,339,1499364490,137.49,PAYMENT
5722,548,339,1507482495,916.67,PAYMENT
5723,548,339,1507482495,137.49,PAYMENT
18880,548,339,1525716513,137.49,PAYMENT
18879,548,339,1525716513,916.67,PAYMENT
12627,548,339,1517936901,916.67,PAYMENT
12628,548,339,1517936901,137.49,PAYMENT
14543,548,339,1520356102,137.49,PAYMENT
16649,548,339,1523210909,916.67,PAYMENT
16650,548,339,1523210909,137.49,PAYMENT
7355,548,339,1509988095,916.67,PAYMENT
7356,548,339,1509988095,137.49,PAYMENT
3916,548,339,1504721372,916.67,PAYMENT
3917,548,339,1504721372,137.49,PAYMENT
8425,563,340,1511456896,1583.33,PAYMENT
8426,563,340,1511456896,253.33,PAYMENT
4406,563,340,1505412584,1583.33,PAYMENT
4407,563,340,1505412584,253.33,PAYMENT
10171,563,340,1513876103,1583.33,PAYMENT
10172,563,340,1513876103,253.33,PAYMENT
11921,563,340,1516727301,1583.33,PAYMENT
11922,563,340,1516727301,253.33,PAYMENT
17584,563,340,1524161307,142.47,PAYMENT
17585,563,340,1524161307,3166.66,PAYMENT
3157,563,340,1503338954,1583.33,PAYMENT
3158,563,340,1503338954,253.33,PAYMENT
16034,563,340,1522170507,253.33,PAYMENT
6938,563,340,1509296894,1583.33,PAYMENT
6939,563,340,1509296894,253.33,PAYMENT
13925,563,340,1519578504,1583.33,PAYMENT
13926,563,340,1519578504,253.33,PAYMENT
16033,563,340,1522170507,1583.33,PAYMENT
974,563,340,1500228504,1583.33,PAYMENT
975,563,340,1500228504,253.33,PAYMENT
21129,1305,341,1528222124,400,DEFAULT
18455,1305,341,1525198109,30050,PAYMENT
23453,1305,341,1530468529,2500,PAYMENT
21019,1305,341,1528049316,2500,PAYMENT
21128,1305,341,1528222124,2500,DEFAULT
23454,1305,341,1530468529,400,PAYMENT
21020,1305,341,1528049316,400,PAYMENT
18456,1305,341,1525198109,50,PAYMENT
21205,1305,341,1528222127,400,PAYMENT
21204,1305,341,1528222127,2500,PAYMENT
18944,1305,341,1525716514,400,PAYMENT
18943,1305,341,1525716514,2550,PAYMENT
21391,1061,342,1528394953,250,PAYMENT
19802,1061,342,1526580515,479.16,PAYMENT
20382,1061,342,1527185313,250.03,PAYMENT
20845,1061,342,1527790114,479.16,PAYMENT
12792,1061,342,1518109700,250,PAYMENT
21392,1061,342,1528394953,229.16,PAYMENT
12334,1061,342,1517504900,20050.04,PAYMENT
17583,1061,342,1524161307,479.16,PAYMENT
23297,1061,342,1530209328,479.16,PAYMENT
18154,1061,342,1524766111,250,PAYMENT
22030,1061,342,1528999728,479.16,PAYMENT
14262,1061,342,1520183305,1666.67,PAYMENT
23847,1061,342,1530814128,250,PAYMENT
14263,1061,342,1520183305,250,PAYMENT
18681,1061,342,1525370911,229.16,PAYMENT
12335,1061,342,1517504900,50,PAYMENT
17054,1061,342,1523556508,479.16,PAYMENT
18680,1061,342,1525370911,250,PAYMENT
12791,1061,342,1518109700,1716.67,PAYMENT
22705,1061,342,1529604532,479.16,PAYMENT
16522,1061,342,1522951706,479.16,PAYMENT
24458,1061,342,1531418959,479.16,PAYMENT
18155,1061,342,1524766111,229.16,PAYMENT
19181,1061,342,1525975710,479.16,PAYMENT
25109,1061,342,1532023764,479.16,PAYMENT
20383,1061,342,1527185313,229.13,PAYMENT
23848,1061,342,1530814128,229.16,PAYMENT
2262,102,343,1502129333,60,PAYMENT
2261,102,343,1502129333,500,PAYMENT
146,102,343,1499105285,500,DEFAULT
147,102,343,1499105285,60,DEFAULT
2366,102,343,1502302136,500,DEFAULT
2367,102,343,1502302136,60,DEFAULT
2473,102,343,1502388538,60,PAYMENT
2472,102,343,1502388538,500,PAYMENT
1754,102,343,1501438122,500,PAYMENT
1755,102,343,1501438122,60,PAYMENT
455,102,343,1499623692,500,PAYMENT
456,102,343,1499623692,60,PAYMENT
1897,102,343,1501610925,60,DEFAULT
1896,102,343,1501610925,500,DEFAULT
17547,1242,344,1524161306,883.33,PAYMENT
582,190,344,1499710095,500,PAYMENT
20469,1242,344,1527444514,833.33,PAYMENT
583,190,344,1499710095,70,PAYMENT
21835,1242,344,1528913351,66.67,PAYMENT
2474,190,344,1502388538,500,PAYMENT
24919,1242,344,1531937358,833.33,DEFAULT
2475,190,344,1502388538,70,PAYMENT
20628,1242,344,1527617339,833.33,DEFAULT
2647,190,344,1502734142,70,DEFAULT
21272,1242,344,1528308551,200,PAYMENT
2646,190,344,1502734142,500,DEFAULT
25519,1242,344,1532455689,833.33,PAYMENT
3002,190,344,1503252551,500,PAYMENT
19660,1242,344,1526494112,133.33,PAYMENT
4084,190,344,1505066976,500,PAYMENT
17819,1242,344,1524506908,133.33,DEFAULT
3003,190,344,1503252551,70,PAYMENT
22344,1242,344,1529345322,133.33,PAYMENT
4085,190,344,1505066976,70,PAYMENT
20629,1242,344,1527617339,133.33,DEFAULT
22316,1242,344,1529345322,266.66,PAYMENT
17820,1242,344,1524506908,883.33,DEFAULT
17285,1242,344,1523902107,10049.96,PAYMENT
18010,1242,344,1524679711,133.33,PAYMENT
20935,1242,344,1528049314,833.33,PAYMENT
24744,1242,344,1531764560,833.33,PAYMENT
21834,1242,344,1528913351,133.33,PAYMENT
21126,1242,344,1528222124,833.33,DEFAULT
18009,1242,344,1524679711,883.33,PAYMENT
22343,1242,344,1529345322,833.33,PAYMENT
19816,1242,344,1526839710,833.33,DEFAULT
24745,1242,344,1531764560,133.33,PAYMENT
17286,1242,344,1523902107,50,PAYMENT
21700,1242,344,1528740553,200,PAYMENT
21127,1242,344,1528222124,133.33,DEFAULT
17548,1242,344,1524161306,133.33,PAYMENT
21916,1242,344,1528913353,300,PAYMENT
19817,1242,344,1526839710,133.33,DEFAULT
19659,1242,344,1526494112,833.33,PAYMENT
20936,1242,344,1528049314,133.33,PAYMENT
20470,1242,344,1527444514,133.33,PAYMENT
21825,1242,344,1528913351,200,DEFAULT
25520,1242,344,1532455689,133.33,PAYMENT
24920,1242,344,1531937358,133.33,DEFAULT
25127,898,345,1532282886,143,PAYMENT
25129,1626,345,1532282886,30050,PAYMENT
24590,898,345,1531678161,173.33,PAYMENT
25130,1626,345,1532282886,50,PAYMENT
13187,898,345,1518628102,1083.33,PAYMENT
17196,898,345,1523815710,1083.33,PAYMENT
17197,898,345,1523815710,173.33,PAYMENT
25128,898,345,1532282886,3249.99,PAYMENT
19479,898,345,1526321311,1083.33,PAYMENT
9551,898,345,1513271297,1083.33,PAYMENT
24589,898,345,1531678161,1083.33,PAYMENT
15101,898,345,1521047306,173.33,PAYMENT
19480,898,345,1526321311,173.33,PAYMENT
9552,898,345,1513271297,173.33,PAYMENT
11278,898,345,1515949703,1083.33,PAYMENT
11279,898,345,1515949703,173.33,PAYMENT
21988,898,345,1528999727,173.33,PAYMENT
13188,898,345,1518628102,173.33,PAYMENT
15100,898,345,1521047306,1083.33,PAYMENT
7767,898,345,1510679292,50,PAYMENT
7766,898,345,1510679292,13049.96,PAYMENT
21987,898,345,1528999727,1083.33,PAYMENT
8113,898,345,1511111297,173.33,PAYMENT
8112,898,345,1511111297,1133.33,PAYMENT
22014,1165,346,1528999728,400,PAYMENT
24654,1165,346,1531678163,400,PAYMENT
17238,1165,346,1523815711,2500,PAYMENT
22013,1165,346,1528999728,2500,PAYMENT
19499,1165,346,1526321312,2500,PAYMENT
15406,1165,346,1521392907,2550,PAYMENT
24653,1165,346,1531678163,2500,PAYMENT
15055,1165,346,1521047305,30050,PAYMENT
19500,1165,346,1526321312,400,PAYMENT
15407,1165,346,1521392907,400,PAYMENT
15056,1165,346,1521047305,50,PAYMENT
17239,1165,346,1523815711,400,PAYMENT
539,290,347,1499623694,1666.67,PAYMENT
14970,963,347,1520874505,2000,PAYMENT
540,290,347,1499623694,266.66,PAYMENT
9401,963,347,1513098495,50,PAYMENT
2283,290,347,1502129334,1666.67,PAYMENT
17045,963,347,1523556508,320,PAYMENT
2284,290,347,1502129334,266.66,PAYMENT
21804,963,347,1528826942,2000,PAYMENT
5758,290,347,1507482496,1666.67,PAYMENT
19388,963,347,1526234917,320,PAYMENT
5759,290,347,1507482496,266.66,PAYMENT
13028,963,347,1518455302,320,PAYMENT
7429,290,347,1510074493,1666.67,PAYMENT
21805,963,347,1528826942,320,PAYMENT
4002,290,347,1504807774,266.66,PAYMENT
17044,963,347,1523556508,2000,PAYMENT
7430,290,347,1510074493,266.66,PAYMENT
9750,963,347,1513530501,320,PAYMENT
4001,290,347,1504807774,1666.67,PAYMENT
9749,963,347,1513530501,2050,PAYMENT
19387,963,347,1526234917,2000,PAYMENT
24440,963,347,1531418959,320,PAYMENT
24439,963,347,1531418959,2000,PAYMENT
13027,963,347,1518455302,2000,PAYMENT
14971,963,347,1520874505,320,PAYMENT
9400,963,347,1513098495,24050,PAYMENT
11317,963,347,1515949704,320,PAYMENT
11316,963,347,1515949704,2000,PAYMENT
529,286,348,1499623694,1666.67,PAYMENT
530,286,348,1499623694,249.99,PAYMENT
2281,286,348,1502129334,1666.67,PAYMENT
2282,286,348,1502129334,249.99,PAYMENT
5750,286,348,1507482496,1666.67,PAYMENT
5751,286,348,1507482496,249.99,PAYMENT
7425,286,348,1510074492,1666.67,PAYMENT
3997,286,348,1504807774,1666.67,PAYMENT
7426,286,348,1510074492,249.99,PAYMENT
3998,286,348,1504807774,249.99,PAYMENT
15629,1046,349,1521652107,66.66,PAYMENT
8603,309,349,1511802495,166.67,PAYMENT
22644,1046,349,1529604531,66.66,PAYMENT
8604,309,349,1511802495,24.99,PAYMENT
13709,1046,349,1519232902,66.66,PAYMENT
5170,309,349,1506535688,166.67,PAYMENT
11665,1046,349,1516554499,50,PAYMENT
5171,309,349,1506535688,24.99,PAYMENT
11960,1046,349,1516813701,66.66,PAYMENT
1655,309,349,1501178919,24.99,PAYMENT
20096,1046,349,1526926114,66.66,PAYMENT
3363,309,349,1503857359,166.67,PAYMENT
17658,1046,349,1524420511,66.66,PAYMENT
1654,309,349,1501178919,166.67,PAYMENT
20095,1046,349,1526926114,416.67,PAYMENT
6858,309,349,1509296891,166.67,PAYMENT
25176,1046,349,1532282887,66.66,PAYMENT
3364,309,349,1503857359,24.99,PAYMENT
15628,1046,349,1521652107,416.67,PAYMENT
6859,309,349,1509296891,24.99,PAYMENT
22643,1046,349,1529604531,416.67,PAYMENT
11664,1046,349,1516554499,5050.04,PAYMENT
25175,1046,349,1532282887,416.67,PAYMENT
13708,1046,349,1519232902,416.67,PAYMENT
17657,1046,349,1524420511,416.67,PAYMENT
11959,1046,349,1516813701,466.67,PAYMENT
2202,317,350,1502042932,1666.67,PAYMENT
18316,1059,350,1525025312,2500,PAYMENT
2203,317,350,1502042932,249.99,PAYMENT
14154,1059,350,1519751306,2500,PAYMENT
9028,317,350,1512493694,1666.67,PAYMENT
16134,1059,350,1522256906,375,PAYMENT
9029,317,350,1512493694,249.99,PAYMENT
12191,1059,350,1517245702,50,PAYMENT
305,317,350,1499278089,1666.67,PAYMENT
20703,1059,350,1527617341,375,PAYMENT
306,317,350,1499278089,249.99,PAYMENT
20702,1059,350,1527617341,2500,PAYMENT
5585,317,350,1507223290,1666.67,PAYMENT
18317,1059,350,1525025312,375,PAYMENT
5586,317,350,1507223291,249.99,PAYMENT
23278,1059,350,1530209328,375,PAYMENT
7275,317,350,1509901695,1666.67,PAYMENT
23277,1059,350,1530209327,2500,PAYMENT
7276,317,350,1509901695,249.99,PAYMENT
16133,1059,350,1522256906,2500,PAYMENT
3857,317,350,1504634971,1666.67,PAYMENT
12376,1059,350,1517504901,375,PAYMENT
3858,317,350,1504634971,249.99,PAYMENT
14155,1059,350,1519751306,375,PAYMENT
12375,1059,350,1517504901,2550,PAYMENT
12190,1059,350,1517245701,30050,PAYMENT
24765,1361,351,1531764561,266.66,PAYMENT
19999,1361,351,1526839715,266.66,PAYMENT
22232,1361,351,1529258927,1666.67,PAYMENT
19998,1361,351,1526839715,1716.67,PAYMENT
19628,1361,351,1526494111,50,PAYMENT
24764,1361,351,1531764561,1666.67,PAYMENT
22233,1361,351,1529258927,266.66,PAYMENT
19627,1361,351,1526494111,20050.04,PAYMENT
8450,461,352,1511716094,166.67,PAYMENT
8451,461,352,1511716094,24.99,PAYMENT
5060,461,352,1506362891,166.67,PAYMENT
5061,461,352,1506362891,24.99,PAYMENT
10198,461,352,1514308095,166.67,PAYMENT
11949,461,352,1516813701,166.67,PAYMENT
10199,461,352,1514308095,24.99,PAYMENT
11950,461,352,1516813701,24.99,PAYMENT
1538,461,352,1501006117,166.67,PAYMENT
1539,461,352,1501006117,24.99,PAYMENT
6706,461,352,1508951294,166.67,PAYMENT
6707,461,352,1508951294,24.99,PAYMENT
3365,461,352,1503857359,166.67,PAYMENT
15765,461,352,1521997707,166.67,PAYMENT
3366,461,352,1503857359,24.99,PAYMENT
15766,461,352,1521997707,24.99,PAYMENT
13831,461,352,1519578502,166.67,PAYMENT
13832,461,352,1519578502,24.99,PAYMENT
11597,976,353,1516295298,62.49,PAYMENT
4919,261,353,1506276490,416.67,PAYMENT
15266,976,353,1521392904,416.67,PAYMENT
4920,261,353,1506276490,62.49,PAYMENT
10045,976,353,1513876099,466.67,PAYMENT
1318,261,353,1500833312,416.67,PAYMENT
9772,976,353,1513616896,5050.04,PAYMENT
1319,261,353,1500833312,62.49,PAYMENT
22317,976,353,1529345322,416.67,PAYMENT
3245,261,353,1503511756,416.67,PAYMENT
17446,976,353,1524074908,416.67,PAYMENT
3246,261,353,1503511756,62.49,PAYMENT
13346,976,353,1518973702,416.67,PAYMENT
6594,261,353,1508778492,416.67,PAYMENT
15267,976,353,1521392904,62.49,PAYMENT
6595,261,353,1508778492,62.49,PAYMENT
24943,976,353,1531937359,62.49,PAYMENT
13347,976,353,1518973702,62.49,PAYMENT
11596,976,353,1516295298,416.67,PAYMENT
19853,976,353,1526839711,62.49,PAYMENT
10046,976,353,1513876099,62.49,PAYMENT
9773,976,353,1513616896,50,PAYMENT
17447,976,353,1524074908,62.49,PAYMENT
19852,976,353,1526839711,416.67,PAYMENT
22318,976,353,1529345322,62.49,PAYMENT
24942,976,353,1531937359,416.67,PAYMENT
22122,1469,354,1529258923,466.67,PAYMENT
24788,1469,354,1531850961,66.66,DEFAULT
21843,1469,354,1528913351,50,PAYMENT
25435,1469,354,1532369288,416.67,PAYMENT
24524,1469,354,1531678159,66.66,PAYMENT
21842,1469,354,1528913351,5050.04,PAYMENT
24787,1469,354,1531850961,416.67,DEFAULT
22123,1469,354,1529258923,66.66,PAYMENT
24523,1469,354,1531678159,416.67,PAYMENT
25436,1469,354,1532369288,66.66,PAYMENT
2124,315,355,1502042930,166.67,PAYMENT
9657,967,355,1513530498,466.67,PAYMENT
2125,315,355,1502042930,29.99,PAYMENT
9841,967,355,1513616898,115.15,PAYMENT
8950,315,355,1512407297,166.67,PAYMENT
9833,967,355,1513616898,115.15,PAYMENT
8951,315,355,1512407297,29.99,PAYMENT
9829,967,355,1513616898,115.15,PAYMENT
5534,315,355,1507136891,166.67,PAYMENT
21952,967,355,1528999726,301.52,PAYMENT
5535,315,355,1507136891,29.99,PAYMENT
9834,967,355,1513616898,66.66,PAYMENT
7193,315,355,1509901693,166.67,PAYMENT
22301,967,355,1529345321,416.67,PAYMENT
7194,315,355,1509901693,29.99,PAYMENT
9827,967,355,1513616898,115.15,PAYMENT
235,315,355,1499191687,166.67,PAYMENT
9842,967,355,1513616898,66.66,PAYMENT
3800,315,355,1504548570,29.99,PAYMENT
22302,967,355,1529345321,66.66,PAYMENT
236,315,355,1499191687,29.99,PAYMENT
22295,967,355,1529345321,416.67,DEFAULT
3799,315,355,1504548570,166.67,PAYMENT
15063,967,355,1521047305,301.52,PAYMENT
25479,967,355,1532369289,150.76,PAYMENT
17083,967,355,1523815707,301.52,PAYMENT
9839,967,355,1513616898,115.15,PAYMENT
9658,967,355,1513530498,66.66,PAYMENT
9837,967,355,1513616898,115.15,PAYMENT
9838,967,355,1513616898,66.66,PAYMENT
13152,967,355,1518628102,301.52,PAYMENT
9831,967,355,1513616898,115.15,PAYMENT
22296,967,355,1529345321,66.66,DEFAULT
9840,967,355,1513616898,66.66,PAYMENT
9822,967,355,1513616897,66.66,PAYMENT
22303,967,355,1529345321,301.52,DEFAULT
9843,967,355,1513616898,115.15,PAYMENT
11197,967,355,1515949701,301.52,PAYMENT
9823,967,355,1513616897,115.15,PAYMENT
9832,967,355,1513616898,66.66,PAYMENT
9826,967,355,1513616897,66.66,PAYMENT
9828,967,355,1513616898,66.66,PAYMENT
19450,967,355,1526321310,301.52,PAYMENT
9824,967,355,1513616897,66.66,PAYMENT
9825,967,355,1513616897,115.15,PAYMENT
24245,967,355,1531246160,150.76,PAYMENT
9511,967,355,1513271296,5050.04,PAYMENT
9830,967,355,1513616898,66.66,PAYMENT
9512,967,355,1513271296,50,PAYMENT
9836,967,355,1513616898,66.66,PAYMENT
9835,967,355,1513616898,115.15,PAYMENT
8369,518,356,1511370497,375,PAYMENT
24078,1318,356,1531073364,499.99,PAYMENT
8368,518,356,1511370497,2500,PAYMENT
18708,1318,356,1525716509,50,PAYMENT
13806,518,356,1519319304,375,PAYMENT
24077,1318,356,1531073364,3333.33,PAYMENT
15739,518,356,1521738505,2500,PAYMENT
19172,1318,356,1525975710,3383.33,PAYMENT
5032,518,356,1506276493,2500,PAYMENT
21384,1318,356,1528394953,499.99,PAYMENT
5033,518,356,1506276493,375,PAYMENT
19173,1318,356,1525975710,499.99,PAYMENT
10183,518,356,1513876103,2500,PAYMENT
18707,1318,356,1525716509,40049.96,PAYMENT
10184,518,356,1513876103,375,PAYMENT
21383,1318,356,1528394953,3333.33,PAYMENT
15740,518,356,1521738505,375,PAYMENT
1437,518,356,1500833314,375,PAYMENT
1436,518,356,1500833314,2500,PAYMENT
3224,518,356,1503425356,2500,PAYMENT
6561,518,356,1508692097,375,PAYMENT
6560,518,356,1508692097,2500,PAYMENT
13805,518,356,1519319304,2500,PAYMENT
17798,518,356,1524420516,375,PAYMENT
3225,518,356,1503425356,375,PAYMENT
17797,518,356,1524420516,2500,PAYMENT
4316,419,357,1505326182,500,PAYMENT
4317,419,357,1505326182,75,PAYMENT
9465,419,357,1513184897,500,PAYMENT
9466,419,357,1513184897,75,PAYMENT
13073,419,357,1518541701,75,PAYMENT
2579,419,357,1502647741,75,PAYMENT
2578,419,357,1502647741,500,PAYMENT
11208,419,357,1515949701,500,PAYMENT
11209,419,357,1515949701,75,PAYMENT
6055,419,357,1508087291,500,PAYMENT
6056,419,357,1508087291,75,PAYMENT
773,419,357,1499969299,75,PAYMENT
772,419,357,1499969299,500,PAYMENT
13072,419,357,1518541701,500,PAYMENT
7724,419,357,1510592894,500,PAYMENT
7725,419,357,1510592894,75,PAYMENT
21912,1455,358,1528913353,3383.33,PAYMENT
24243,1455,358,1531246160,533.33,PAYMENT
21416,1455,358,1528654150,40049.96,PAYMENT
21417,1455,358,1528654150,50,PAYMENT
21913,1455,358,1528913353,533.33,PAYMENT
24242,1455,358,1531246160,3333.33,PAYMENT
18168,797,359,1525025308,833.33,DEFAULT
18169,797,359,1525025308,133.33,DEFAULT
22954,797,359,1529950124,133.33,PAYMENT
15813,797,359,1521997708,833.33,PAYMENT
22953,797,359,1529950124,833.33,PAYMENT
15814,797,359,1521997708,133.33,PAYMENT
6726,797,359,1508951294,833.33,PAYMENT
8516,797,359,1511716096,833.33,PAYMENT
6727,797,359,1508951294,133.33,PAYMENT
20458,797,359,1527444513,133.33,PAYMENT
13890,797,359,1519578504,133.33,PAYMENT
8517,797,359,1511716096,133.33,PAYMENT
20457,797,359,1527444513,833.33,PAYMENT
2166,125,359,1502042931,666.67,PAYMENT
2167,125,359,1502042931,79.99,PAYMENT
297,125,359,1499278088,666.67,PAYMENT
298,125,359,1499278088,79.99,PAYMENT
18834,797,359,1525716512,133.33,PAYMENT
18833,797,359,1525716512,833.33,PAYMENT
17999,797,359,1524679710,833.33,PAYMENT
18000,797,359,1524679710,133.33,PAYMENT
